TYPEQU,REG,DEP,UU2020,AAV2020,BV2012,EPCI,DEPCOM,PRES_2016,PRES_2021,TYPEQU_TEXT
A507,27,25,CSZ,438,25578,242504181,25623,1,0,INSTITUT DE BEAUTÉ-ONGLERIE
A301,27,25,CSZ,CSZ,25047,242504447,25629,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
B203,27,25,CSZ,45,25056,242500361,25631,1,0,BOULANGERIE
G102,27,25,651,61,25388,200065647,25632,1,0,HÔTEL
B203,27,25,CSZ,CSZ,25434,200068070,25633,1,0,BOULANGERIE
D243,27,25,CSZ,CSZ,25434,200068070,25633,1,0,PSYCHOLOGUE
D401,27,25,CSZ,CSZ,25434,200068070,25633,1,0,PERSONNES ÂGÉES : HÉBERGEMENT
A507,27,25,CSZ,181,25462,242500338,25634,1,0,INSTITUT DE BEAUTÉ-ONGLERIE
B203,84,26,CSZ,468,26113,242600534,26001,1,0,BOULANGERIE
D201,84,26,CSZ,468,26113,242600534,26001,1,0,MÉDECIN GÉNÉRALISTE
A501,84,26,CSZ,147,26325,200040491,26002,1,0,COIFFURE
B301,84,26,CSZ,147,26325,200040491,26002,1,0,"LIBRAIRIE, PAPETERIE, JOURNAUX"
G104,84,26,CSZ,147,26325,200040491,26002,1,0,INFORMATION TOURISTIQUE
D221,84,26,CSZ,49,26281,200068781,26004,1,0,CHIRURGIEN DENTISTE
E101,84,26,CSZ,49,26281,200068781,26004,1,0,TAXI-VTC
E101,84,26,CSZ,107,26198,200040459,26005,1,0,TAXI-VTC
A206,84,26,26103,49,26165,242600252,26006,1,0,BUREAU DE POSTE
A507,84,26,26103,49,26165,242600252,26006,1,0,INSTITUT DE BEAUTÉ-ONGLERIE
B315,84,26,26103,49,26165,242600252,26006,1,0,MAGASIN DE MATÉRIEL MÉDICAL ET ORTHOPÉDIQUE
D109,84,26,26103,49,26165,242600252,26006,1,0,STRUCTURE PSYCHIATRIQUE EN AMBULATOIRE
D231,84,26,26103,49,26165,242600252,26006,1,0,SAGE-FEMME
D703,84,26,26103,49,26165,242600252,26006,1,0,CHRS : CENTRE D’HÉBERGEMENT ET DE RÉINSERTION SOCIALE
B203,84,26,553,107,26198,200040459,26008,1,0,BOULANGERIE
E101,84,26,553,107,26198,200040459,26008,1,0,TAXI-VTC
C605,84,26,26105,147,26325,200040491,26010,1,0,CENTRE DISPENSANT DES FORMATIONS D’APPRENTISSAGE AGRICOLE
A206,84,26,26303,342,26108,200040509,26011,1,0,BUREAU DE POSTE
B301,84,26,26303,342,26108,200040509,26011,1,0,"LIBRAIRIE, PAPETERIE, JOURNAUX"
A501,84,26,CSZ,141,26301,200073096,26014,1,0,COIFFURE
B203,84,26,CSZ,CSZ,26113,242600534,26017,1,0,BOULANGERIE
E101,84,26,CSZ,49,26281,200068781,26023,1,0,TAXI-VTC
A301,84,26,CSZ,141,26301,200073096,26028,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
E101,84,26,CSZ,107,26198,200040459,26031,1,0,TAXI-VTC
A301,84,26,CSZ,49,26064,200068781,26032,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
A507,84,26,CSZ,49,26064,200068781,26032,1,0,INSTITUT DE BEAUTÉ-ONGLERIE
A507,84,26,CSZ,141,26307,200068781,26034,1,0,INSTITUT DE BEAUTÉ-ONGLERIE
A301,84,26,CSZ,342,26108,242600252,26035,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
B301,84,26,CSZ,342,26108,242600252,26035,1,0,"LIBRAIRIE, PAPETERIE, JOURNAUX"
A503,84,26,26204,49,26037,200068781,26037,1,0,AGENCE DE TRAVAIL TEMPORAIRE
G104,84,26,CSZ,49,26362,200073096,26038,1,0,INFORMATION TOURISTIQUE
B203,84,26,353,375,26333,200040491,26041,1,0,BOULANGERIE
D231,84,26,353,375,26333,200040491,26041,1,0,SAGE-FEMME
A207,84,26,652,49,26362,200068781,26042,1,0,RELAIS POSTE
D233,84,26,652,49,26362,200068781,26042,1,0,MASSEUR KINÉSITHÉRAPEUTE
E101,84,26,652,49,26362,200068781,26042,1,0,TAXI-VTC
D243,84,26,CSZ,107,26198,242600492,26045,1,0,PSYCHOLOGUE
E101,84,26,CSZ,107,26198,242600492,26045,1,0,TAXI-VTC
A301,84,26,CSZ,49,26281,200068781,26049,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
A507,84,26,CSZ,49,26281,200068781,26049,1,0,INSTITUT DE BEAUTÉ-ONGLERIE
D221,84,26,CSZ,49,26281,200068781,26049,1,0,CHIRURGIEN DENTISTE
A501,84,26,CSZ,CSZ,26114,242600492,26051,1,0,COIFFURE
D201,84,26,CSZ,CSZ,84019,200042901,26054,1,0,MÉDECIN GÉNÉRALISTE
B304,84,26,CSZ,CSZ,26114,242600492,26056,1,0,MAGASIN DE CHAUSSURES
B305,84,26,CSZ,CSZ,26114,242600492,26056,1,0,MAGASIN D’ÉLECTROMÉNAGER ET DE MAT. AUDIO-VIDEO
B206,84,26,26501,49,26281,200068781,26057,1,0,POISSONNERIE
B103,84,26,652,49,26362,200068781,26058,1,0,GRANDE SURFACE DE BRICOLAGE
D303,84,26,652,49,26362,200068781,26058,1,0,AMBULANCE
D705,84,26,652,49,26362,200068781,26058,1,0,CENTRE ACCUEIL DEMANDEUR D’ASILE
F109,84,26,652,49,26362,200068781,26058,1,0,PARCOURS SPORTIF/SANTÉ
A507,84,26,CSZ,CSZ,26301,200073096,26061,1,0,INSTITUT DE BEAUTÉ-ONGLERIE
D302,84,26,26102,CSZ,26063,200068229,26063,1,0,LABORATOIRE D ANALYSES ET DE BIOLOGIE MÉDICALE
A01G,84,26,26203,49,26064,200068781,26064,1,0,DRFIP ET DDFIP
B310,84,26,26203,49,26064,200068781,26064,1,0,PARFUMERIE-COSMÉTIQUE
D602,84,26,26203,49,26064,200068781,26064,1,0,ENFANTS HANDICAPÉS : SERVICES À DOMICILE OU AMBULATOIRES
G101,84,26,26203,49,26064,200068781,26064,1,0,AGENCE DE VOYAGE
G102,84,26,26203,49,26064,200068781,26064,1,0,HÔTEL
A301,84,26,CSZ,49,26108,242600252,26065,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
B203,84,26,CSZ,334,84138,200040681,26070,1,0,BOULANGERIE
A207,84,26,CSZ,49,7324,200073096,26071,1,0,RELAIS POSTE
B206,84,26,CSZ,49,7324,200073096,26071,1,0,POISSONNERIE
G104,84,26,CSZ,CSZ,26307,200067767,26074,1,0,INFORMATION TOURISTIQUE
A507,84,26,CSZ,CSZ,26113,200068229,26075,1,0,INSTITUT DE BEAUTÉ-ONGLERIE
A501,84,26,CSZ,107,26198,200040459,26078,1,0,COIFFURE
A507,84,26,CSZ,107,26198,200040459,26078,1,0,INSTITUT DE BEAUTÉ-ONGLERIE
D232,84,26,CSZ,49,26064,200068781,26079,1,0,INFIRMIER
D242,84,26,CSZ,49,26064,200068781,26079,1,0,DIÉTÉTICIEN
D303,84,26,CSZ,49,26064,200068781,26079,1,0,AMBULANCE
A206,84,26,CSZ,CSZ,26325,200040491,26083,1,0,BUREAU DE POSTE
B301,84,26,CSZ,CSZ,26325,200040491,26083,1,0,"LIBRAIRIE, PAPETERIE, JOURNAUX"
A206,84,26,CSZ,49,26362,200068781,26084,1,0,BUREAU DE POSTE
F101,84,26,CSZ,49,26362,200068781,26084,1,0,BASSIN DE NATATION
G102,84,26,CSZ,49,26362,200068781,26084,1,0,HÔTEL
A206,84,26,CSZ,468,26113,242600534,26086,1,0,BUREAU DE POSTE
A206,84,26,CSZ,141,26281,200068781,26087,1,0,BUREAU DE POSTE
D233,84,26,CSZ,141,26281,200068781,26087,1,0,MASSEUR KINÉSITHÉRAPEUTE
D235,84,26,CSZ,141,26281,200068781,26087,1,0,ORTHOPHONISTE
D235,84,26,26501,49,26281,200068781,26088,1,0,ORTHOPHONISTE
D502,84,26,26501,49,26281,200068781,26088,1,0,ÉTABLISSEMENT D’ACCUEIL DU JEUNE ENFANT (EAJE)
A507,84,26,CSZ,190,26324,200042901,26093,1,0,INSTITUT DE BEAUTÉ-ONGLERIE
D603,84,26,CSZ,CSZ,26301,200040491,26094,1,0,ADULTES HANDICAPÉS : ACCUEIL/HÉBERGEMENT
G101,84,26,CSZ,107,26198,200040459,26095,1,0,AGENCE DE VOYAGE
B301,84,26,CSZ,49,26301,200068781,26096,1,0,"LIBRAIRIE, PAPETERIE, JOURNAUX"
D502,84,26,CSZ,49,26301,200068781,26096,1,0,ÉTABLISSEMENT D’ACCUEIL DU JEUNE ENFANT (EAJE)
G104,84,26,CSZ,334,84138,200040681,26099,1,0,INFORMATION TOURISTIQUE
A501,84,26,CSZ,107,26198,200040459,26102,1,0,COIFFURE
D703,84,26,CSZ,412,26220,200068229,26103,1,0,CHRS : CENTRE D’HÉBERGEMENT ET DE RÉINSERTION SOCIALE
A301,84,26,CSZ,CSZ,26220,200068229,26104,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
A501,84,26,CSZ,107,26198,200040459,26106,1,0,COIFFURE
B301,84,26,CSZ,107,26198,200040459,26106,1,0,"LIBRAIRIE, PAPETERIE, JOURNAUX"
A506,84,26,CSZ,141,26301,200068781,26107,1,0,PRESSING-LAVERIE AUTOMATIQUE
E101,84,26,CSZ,412,26220,200068229,26112,1,0,TAXI-VTC
D107,84,26,26109,468,26113,242600534,26113,1,0,MATERNITÉ
B304,84,26,26106,CSZ,26114,242600492,26114,1,0,MAGASIN DE CHAUSSURES
B311,84,26,26106,CSZ,26114,242600492,26114,1,0,HORLOGERIE-BIJOUTERIE
D602,84,26,26106,CSZ,26114,242600492,26114,1,0,ENFANTS HANDICAPÉS : SERVICES À DOMICILE OU AMBULATOIRES
D603,84,26,26106,CSZ,26114,242600492,26114,1,0,ADULTES HANDICAPÉS : ACCUEIL/HÉBERGEMENT
E101,84,26,26106,CSZ,26114,242600492,26114,1,0,TAXI-VTC
A301,84,26,CSZ,342,26108,242600252,26115,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
C605,84,26,CSZ,342,26108,242600252,26115,1,0,CENTRE DISPENSANT DES FORMATIONS D’APPRENTISSAGE AGRICOLE
A206,84,26,CSZ,147,26325,200040491,26118,1,0,BUREAU DE POSTE
A206,84,26,CSZ,49,7324,200073096,26119,1,0,BUREAU DE POSTE
B311,84,26,652,49,26362,200068781,26124,1,0,HORLOGERIE-BIJOUTERIE
A207,84,26,26303,49,26108,242600252,26125,1,0,RELAIS POSTE
G104,84,26,26303,49,26108,242600252,26125,1,0,INFORMATION TOURISTIQUE
A507,84,26,CSZ,CSZ,26063,200068229,26127,1,0,INSTITUT DE BEAUTÉ-ONGLERIE
A507,84,26,CSZ,141,26281,200068781,26129,1,0,INSTITUT DE BEAUTÉ-ONGLERIE
A507,84,26,CSZ,342,26114,242600252,26137,1,0,INSTITUT DE BEAUTÉ-ONGLERIE
G104,84,26,CSZ,342,26114,242600252,26137,1,0,INFORMATION TOURISTIQUE
A301,84,26,CSZ,190,26324,200042901,26138,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
F116,84,26,CSZ,190,26324,200042901,26138,1,0,SALLES NON SPÉCIALISÉES
G102,84,26,CSZ,190,26324,200042901,26138,1,0,HÔTEL
G104,84,26,CSZ,190,26324,200042901,26138,1,0,INFORMATION TOURISTIQUE
A206,84,26,26501,141,26281,200068781,26139,1,0,BUREAU DE POSTE
A507,84,26,CSZ,141,26281,200068781,26140,1,0,INSTITUT DE BEAUTÉ-ONGLERIE
A501,84,26,CSZ,CSZ,38034,200040491,26143,1,0,COIFFURE
D207,84,26,CSZ,49,26108,242600252,26144,1,0,SPÉCIALISTE EN PSYCHIATRIE
G102,84,26,CSZ,49,26108,242600252,26144,1,0,HÔTEL
B203,84,26,CSZ,190,26116,200042901,26145,1,0,BOULANGERIE
E101,84,26,CSZ,190,26116,200042901,26145,1,0,TAXI-VTC
A01G,84,26,CSZ,CSZ,84138,200040681,26146,1,0,DRFIP ET DDFIP
B103,84,26,CSZ,CSZ,84138,200040681,26146,1,0,GRANDE SURFACE DE BRICOLAGE
B305,84,26,CSZ,CSZ,84138,200040681,26146,1,0,MAGASIN D’ÉLECTROMÉNAGER ET DE MAT. AUDIO-VIDEO
D231,84,26,CSZ,CSZ,84138,200040681,26146,1,0,SAGE-FEMME
A01G,84,26,CSZ,CSZ,26325,200040491,26148,1,0,DRFIP ET DDFIP
B313,84,26,CSZ,CSZ,26325,200040491,26148,1,0,MAGASIN D’OPTIQUE
B315,84,26,CSZ,CSZ,26281,200068781,26149,1,0,MAGASIN DE MATÉRIEL MÉDICAL ET ORTHOPÉDIQUE
D235,84,26,CSZ,CSZ,26281,200068781,26149,1,0,ORTHOPHONISTE
A206,84,26,CSZ,147,38034,200040491,26155,1,0,BUREAU DE POSTE
B203,84,26,CSZ,49,7324,200073096,26156,1,0,BOULANGERIE
B203,84,26,CSZ,107,26198,200040459,26157,1,0,BOULANGERIE
D232,84,26,CSZ,107,26198,200040459,26157,1,0,INFIRMIER
A205,84,26,353,375,26333,200040491,26160,1,0,SERVICES FUNÉRAIRES
B102,84,26,353,375,26333,200040491,26160,1,0,SUPERMARCHÉ
D109,84,26,26304,49,26165,242600252,26165,1,0,STRUCTURE PSYCHIATRIQUE EN AMBULATOIRE
F106,84,26,26304,49,26165,242600252,26165,1,0,CENTRE ÉQUESTRE
G101,84,26,26304,49,26165,242600252,26165,1,0,AGENCE DE VOYAGE
D238,84,26,26304,49,26165,242600252,26166,1,0,AUDIO PROTHÉSISTE
A205,84,26,CSZ,468,26113,242600534,26167,1,0,SERVICES FUNÉRAIRES
A206,84,26,CSZ,468,26113,242600534,26167,1,0,BUREAU DE POSTE
A501,84,26,CSZ,CSZ,5179,242600534,26168,1,0,COIFFURE
A507,84,26,CSZ,CSZ,5179,242600534,26168,1,0,INSTITUT DE BEAUTÉ-ONGLERIE
B203,84,26,CSZ,CSZ,5179,242600534,26168,1,0,BOULANGERIE
B316,84,26,CSZ,CSZ,5179,242600534,26168,1,0,STATION-SERVICE
E01G,84,26,CSZ,CSZ,5179,242600534,26168,1,0,GARES
A205,84,26,26110,107,26198,200042901,26169,1,0,SERVICES FUNÉRAIRES
A302,84,26,652,49,26362,200068781,26170,1,0,CONTRÔLE TECHNIQUE AUTOMOBILE
A507,84,26,CSZ,141,26301,200073096,26174,1,0,INSTITUT DE BEAUTÉ-ONGLERIE
A301,84,26,CSZ,107,26198,200040459,26176,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
A507,84,26,CSZ,107,26198,200040459,26176,1,0,INSTITUT DE BEAUTÉ-ONGLERIE
D201,84,26,CSZ,107,26198,200040459,26176,1,0,MÉDECIN GÉNÉRALISTE
A501,84,26,CSZ,468,26113,242600534,26178,1,0,COIFFURE
A206,84,26,459,49,7324,200073096,26179,1,0,BUREAU DE POSTE
A301,84,26,CSZ,CSZ,84123,200068229,26181,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
A507,84,26,CSZ,412,26220,200068229,26182,1,0,INSTITUT DE BEAUTÉ-ONGLERIE
E101,84,26,26303,342,26108,200040509,26183,1,0,TAXI-VTC
A206,84,26,553,107,26198,200040459,26191,1,0,BUREAU DE POSTE
B203,84,26,553,107,26198,200040459,26191,1,0,BOULANGERIE
G101,84,26,553,107,26198,200040459,26191,1,0,AGENCE DE VOYAGE
A507,84,26,CSZ,CSZ,84123,200068229,26193,1,0,INSTITUT DE BEAUTÉ-ONGLERIE
G104,84,26,CSZ,CSZ,84123,200068229,26193,1,0,INFORMATION TOURISTIQUE
B305,84,26,CSZ,141,26301,200073096,26194,1,0,MAGASIN D’ÉLECTROMÉNAGER ET DE MAT. AUDIO-VIDEO
A501,84,26,CSZ,342,26108,242600252,26195,1,0,COIFFURE
A206,84,26,26204,49,26037,200068781,26196,1,0,BUREAU DE POSTE
D601,84,26,26204,49,26037,200068781,26196,1,0,ENFANTS HANDICAPÉS : HÉBERGEMENT
D602,84,26,26204,49,26037,200068781,26196,1,0,ENFANTS HANDICAPÉS : SERVICES À DOMICILE OU AMBULATOIRES
G104,84,26,26107,49,26064,200068781,26197,1,0,INFORMATION TOURISTIQUE
A501,84,26,CSZ,468,26113,242600534,26204,1,0,COIFFURE
A01G,84,26,26204,49,26037,200068781,26206,1,0,DRFIP ET DDFIP
A506,84,26,26204,49,26037,200068781,26206,1,0,PRESSING-LAVERIE AUTOMATIQUE
F106,84,26,CSZ,141,26281,200068781,26207,1,0,CENTRE ÉQUESTRE
A507,84,26,CSZ,49,26037,242600252,26208,1,0,INSTITUT DE BEAUTÉ-ONGLERIE
A206,84,26,CSZ,CSZ,26220,242600534,26215,1,0,BUREAU DE POSTE
B305,84,26,26501,141,26281,200068781,26218,1,0,MAGASIN D’ÉLECTROMÉNAGER ET DE MAT. AUDIO-VIDEO
D207,84,26,26501,141,26281,200068781,26218,1,0,SPÉCIALISTE EN PSYCHIATRIE
A507,84,26,CSZ,CSZ,26333,200040491,26219,1,0,INSTITUT DE BEAUTÉ-ONGLERIE
D202,84,26,26202,412,26220,200068229,26220,1,0,SPÉCIALISTE EN CARDIOLOGIE
D203,84,26,26202,412,26220,200068229,26220,1,0,SPÉCIALISTE EN DERMATOLOGIE VÉNÉRÉOLOGIE
D701,84,26,26202,412,26220,200068229,26220,1,0,PROTECTION DE L’ENFANCE - HÉBERGEMENT
G101,84,26,26202,412,26220,200068229,26220,1,0,AGENCE DE VOYAGE
F101,84,26,CSZ,CSZ,26113,242600534,26228,1,0,BASSIN DE NATATION
A206,84,26,26501,141,26281,200068781,26231,1,0,BUREAU DE POSTE
D221,84,26,26501,141,26281,200068781,26231,1,0,CHIRURGIEN DENTISTE
D233,84,26,26501,141,26281,200068781,26231,1,0,MASSEUR KINÉSITHÉRAPEUTE
E101,84,26,CSZ,412,84137,200068229,26233,1,0,TAXI-VTC
A501,84,26,26303,342,26108,200040509,26234,1,0,COIFFURE
D206,84,26,26302,190,26235,200042901,26235,1,0,SPÉCIALISTE EN GASTRO-ENTÉROLOGIE HÉPATOLOGIE
D214,84,26,26302,190,26235,200042901,26235,1,0,SPÉCIALISTE EN GYNÉCOLOGIE (MÉDICALE ET/OU OBSTÉTRIQUE)
G101,84,26,26302,190,26235,200042901,26235,1,0,AGENCE DE VOYAGE
A301,84,26,CSZ,CSZ,26063,200068229,26239,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
G104,84,26,CSZ,CSZ,26113,200068229,26245,1,0,INFORMATION TOURISTIQUE
A301,84,26,CSZ,468,26113,242600534,26246,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
G103,84,26,CSZ,468,26113,242600534,26246,1,0,CAMPING
D233,84,26,CSZ,107,26198,242600492,26249,1,0,MASSEUR KINÉSITHÉRAPEUTE
B305,84,26,459,49,7324,200073096,26250,1,0,MAGASIN D’ÉLECTROMÉNAGER ET DE MAT. AUDIO-VIDEO
D109,84,26,652,49,26362,200068781,26252,1,0,STRUCTURE PSYCHIATRIQUE EN AMBULATOIRE
D202,84,26,652,49,26362,200068781,26252,1,0,SPÉCIALISTE EN CARDIOLOGIE
D602,84,26,652,49,26362,200068781,26252,1,0,ENFANTS HANDICAPÉS : SERVICES À DOMICILE OU AMBULATOIRES
D232,84,26,CSZ,468,26113,242600534,26253,1,0,INFIRMIER
G102,84,26,CSZ,107,26198,200040459,26257,1,0,HÔTEL
D201,84,26,CSZ,107,26198,200040459,26258,1,0,MÉDECIN GÉNÉRALISTE
A301,84,26,CSZ,CSZ,84123,200068229,26263,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
G104,84,26,CSZ,CSZ,26220,200068229,26264,1,0,INFORMATION TOURISTIQUE
A301,84,26,CSZ,CSZ,26198,242600492,26268,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
D303,84,26,459,49,7324,200073096,26271,1,0,AMBULANCE
G103,84,26,459,49,7324,200073096,26271,1,0,CAMPING
A507,84,26,CSZ,107,26198,200040459,26272,1,0,INSTITUT DE BEAUTÉ-ONGLERIE
A301,84,26,CSZ,141,26281,200068781,26273,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
D206,84,26,26501,141,26281,200068781,26281,1,0,SPÉCIALISTE EN GASTRO-ENTÉROLOGIE HÉPATOLOGIE
D209,84,26,26501,141,26281,200068781,26281,1,0,SPÉCIALISTE EN OTO-RHINO-LARYNGOLOGIE
F103,84,26,26501,141,26281,200068781,26281,1,0,TENNIS
D232,84,26,CSZ,107,84138,200040681,26284,1,0,INFIRMIER
E101,84,26,CSZ,107,26198,200040459,26287,1,0,TAXI-VTC
A501,84,26,CSZ,412,26220,200068229,26288,1,0,COIFFURE
G104,84,26,CSZ,412,26220,200068229,26288,1,0,INFORMATION TOURISTIQUE
A506,84,26,CSZ,342,26108,200040509,26289,1,0,PRESSING-LAVERIE AUTOMATIQUE
G102,84,26,CSZ,342,26108,200040509,26289,1,0,HÔTEL
A501,84,26,CSZ,CSZ,26301,200040491,26293,1,0,COIFFURE
D233,84,26,CSZ,375,26333,200040491,26295,1,0,MASSEUR KINÉSITHÉRAPEUTE
D303,84,26,CSZ,375,26333,200040491,26295,1,0,AMBULANCE
G104,84,26,CSZ,375,26333,200040491,26295,1,0,INFORMATION TOURISTIQUE
A207,84,26,CSZ,CSZ,26325,200068781,26298,1,0,RELAIS POSTE
F113,84,26,CSZ,CSZ,26325,200068781,26298,1,0,TERRAINS DE GRANDS JEUX
B203,84,26,CSZ,468,26113,242600534,26299,1,0,BOULANGERIE
A01G,84,26,26108,141,26301,200073096,26301,1,0,DRFIP ET DDFIP
E101,84,26,CSZ,CSZ,26307,200067767,26302,1,0,TAXI-VTC
A501,84,26,CSZ,CSZ,26063,200068229,26303,1,0,COIFFURE
D201,84,26,CSZ,107,26198,200040459,26305,1,0,MÉDECIN GÉNÉRALISTE
A206,84,26,CSZ,CSZ,26063,200068229,26306,1,0,BUREAU DE POSTE
E101,84,26,CSZ,CSZ,26063,200068229,26306,1,0,TAXI-VTC
A01G,84,26,26104,CSZ,26307,200067767,26307,1,0,DRFIP ET DDFIP
A506,84,26,26104,CSZ,26307,200067767,26307,1,0,PRESSING-LAVERIE AUTOMATIQUE
B304,84,26,26104,CSZ,26307,200067767,26307,1,0,MAGASIN DE CHAUSSURES
B310,84,26,26104,CSZ,26307,200067767,26307,1,0,PARFUMERIE-COSMÉTIQUE
D402,84,26,26104,CSZ,26307,200067767,26307,1,0,PERSONNES ÂGÉES : SOINS À DOMICILE
G101,84,26,CSZ,CSZ,38548,200067767,26309,1,0,AGENCE DE VOYAGE
B203,84,26,CSZ,141,26301,200068781,26310,1,0,BOULANGERIE
A206,84,26,CSZ,CSZ,26307,200067767,26311,1,0,BUREAU DE POSTE
D602,84,26,CSZ,CSZ,26307,200067767,26311,1,0,ENFANTS HANDICAPÉS : SERVICES À DOMICILE OU AMBULATOIRES
B203,84,26,553,107,26198,200040459,26312,1,0,BOULANGERIE
B301,84,26,652,49,26362,200068781,26313,1,0,"LIBRAIRIE, PAPETERIE, JOURNAUX"
D605,84,26,652,49,26362,200068781,26313,1,0,TRAVAIL PROTÉGÉ
A206,84,26,CSZ,CSZ,38548,200067767,26315,1,0,BUREAU DE POSTE
A301,84,26,CSZ,CSZ,38548,200067767,26315,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
A301,84,26,CSZ,CSZ,26307,200067767,26316,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
A206,84,26,CSZ,CSZ,84138,200068229,26317,1,0,BUREAU DE POSTE
D232,84,26,CSZ,141,26281,200068781,26319,1,0,INFIRMIER
A206,84,26,CSZ,CSZ,26307,200067767,26320,1,0,BUREAU DE POSTE
B310,84,26,26301,190,26324,200042901,26324,1,0,PARFUMERIE-COSMÉTIQUE
F107,84,26,26301,190,26324,200042901,26324,1,0,ATHLÉTISME
A01G,84,26,268,147,26325,200040491,26325,1,0,DRFIP ET DDFIP
B301,84,26,268,147,26325,200040491,26325,1,0,"LIBRAIRIE, PAPETERIE, JOURNAUX"
B305,84,26,268,147,26325,200040491,26325,1,0,MAGASIN D’ÉLECTROMÉNAGER ET DE MAT. AUDIO-VIDEO
G103,84,26,CSZ,CSZ,26063,200068229,26329,1,0,CAMPING
A205,84,26,CSZ,CSZ,26325,200040491,26330,1,0,SERVICES FUNÉRAIRES
G103,84,26,CSZ,CSZ,26325,200040491,26330,1,0,CAMPING
D601,84,26,CSZ,CSZ,26307,200067767,26331,1,0,ENFANTS HANDICAPÉS : HÉBERGEMENT
F101,84,26,CSZ,CSZ,26307,200067767,26331,1,0,BASSIN DE NATATION
A206,84,26,CSZ,375,26333,200040491,26332,1,0,BUREAU DE POSTE
B310,84,26,353,375,26333,200040491,26333,1,0,PARFUMERIE-COSMÉTIQUE
D239,84,26,353,375,26333,200040491,26333,1,0,ERGOTHÉRAPEUTE
D242,84,26,353,375,26333,200040491,26333,1,0,DIÉTÉTICIEN
D709,84,26,353,375,26333,200040491,26333,1,0,AUTRES ÉTABLISSEMENTS POUR ADULTES ET FAMILLES EN DIFFICULTÉ
F102,84,26,353,375,26333,200040491,26333,1,0,BOULODROME
G104,84,26,353,375,26333,200040491,26333,1,0,INFORMATION TOURISTIQUE
F106,84,26,CSZ,334,84138,200040681,26335,1,0,CENTRE ÉQUESTRE
A503,84,26,CSZ,CSZ,26165,200040459,26337,1,0,AGENCE DE TRAVAIL TEMPORAIRE
A01G,84,26,553,107,26198,200040459,26338,1,0,DRFIP ET DDFIP
B310,84,26,CSZ,107,26198,200040459,26339,1,0,PARFUMERIE-COSMÉTIQUE
D233,84,26,CSZ,107,26198,200040459,26339,1,0,MASSEUR KINÉSITHÉRAPEUTE
G102,84,26,CSZ,CSZ,84123,200068229,26340,1,0,HÔTEL
G104,84,26,CSZ,190,26324,200042901,26342,1,0,INFORMATION TOURISTIQUE
E101,84,26,26101,CSZ,84019,200042901,26345,1,0,TAXI-VTC
A01G,84,26,459,49,7324,200073096,26347,1,0,DRFIP ET DDFIP
B301,84,26,459,49,7324,200073096,26347,1,0,"LIBRAIRIE, PAPETERIE, JOURNAUX"
D108,84,26,459,49,7324,200073096,26347,1,0,CENTRE DE SANTÉ
D207,84,26,459,49,7324,200073096,26347,1,0,SPÉCIALISTE EN PSYCHIATRIE
A501,84,26,CSZ,CSZ,26325,200040491,26349,1,0,COIFFURE
A507,84,26,CSZ,CSZ,26114,242600492,26351,1,0,INSTITUT DE BEAUTÉ-ONGLERIE
E101,84,26,CSZ,107,26198,200040459,26353,1,0,TAXI-VTC
A206,84,26,CSZ,CSZ,84138,200042901,26357,1,0,BUREAU DE POSTE
A207,84,26,26204,49,26037,200068781,26358,1,0,RELAIS POSTE
D207,84,26,26204,49,26037,200068781,26358,1,0,SPÉCIALISTE EN PSYCHIATRIE
A501,84,26,CSZ,CSZ,5179,242600534,26361,1,0,COIFFURE
G104,84,26,CSZ,CSZ,5179,242600534,26361,1,0,INFORMATION TOURISTIQUE
F119,84,26,652,49,26362,200068781,26362,1,0,BOWLING
A506,84,26,CSZ,49,26108,242600252,26365,1,0,PRESSING-LAVERIE AUTOMATIQUE
E101,84,26,CSZ,49,26108,242600252,26365,1,0,TAXI-VTC
D232,84,26,CSZ,412,26220,200068229,26367,1,0,INFIRMIER
E101,84,26,CSZ,412,26220,200068229,26367,1,0,TAXI-VTC
B203,84,26,CSZ,468,26113,200040509,26368,1,0,BOULANGERIE
